,label,location,tweet_text
1479,,,does the florida school shooter deserve the death penalty
1480,,,@RawanHoops I'm pretty sure most white people would like the death penalty for this dude so idk what you mean..
1481,,"Everett, WA",@sunnycorax @CNN And this kid is probably gonna get the death penalty for doing this so what law isn't being enforced in him?
1482,,Massachusetts,"@oliviacappoli The death penalty would be taking the easy way out, if anything."
1483,,Fort Lauderdale Florida,@realDonaldTrump COLLUSION BABY. ITS COLLUSION. ITS Treasonous. ITS LIFE or if luck is on your side Death penalty.
1484,,"Basingstoke, England",@PatrioticBrits Death penalty for him I hope
1485,,,@carteblanchetv Bring back death penalty
1486,,"Nampa, ID",@thecjpearson Amen to that. Now tax payers have to pay for his time in prison till the death penalty takes its place.
1487,,,@ajc Child? So not old enough for the Death Penalty?
1488,,,"@FoxNews No deal death penalty,"
1489,,Home of the Free,@Hirschfeld4VA @RyanAFournier DEATH PENALTY IS NOT ENOUGH FOR THIS WHATEVER IT IS
1490,,"Toronto, Canada",@cloewen001 @CTVNews There is no evidence showing the death penalty to be a deterrent.
1491,,NSW Australia,"@9NewsAdel Fucking scum they truly are! A perfect case example within #Australia, as to why the death penalty needs to be reintroduced!"
1492,,Mianus CT,"We need to give guns the death penalty, because guns are murderers. Death By Firing Squad. #GunControl"
1493,,,5 minute sudden death overtime. Wild still in there penalty box for 35 seconds
1494,,"Murfreesboro, TN ✰","@PmL_Ninjutsu @Xrossfade @RiOTTT_NS Imo, an eye for an eye. If someone kills one person i think they deserve the death penalty."
1495,,"Bellingham, MA",@narmstrong79 Again how do you know the circumstances? I agree with you mass shooters should be given the death penalty
1496,,North Carolina,"the death penalty is legal in florida, but watch it not get used"
1497,,"Redding, CA",@BreakingNews_RS Don't let the man out of jail given the death penalty like he did his children
1498,,,@JerodPeek @RubenGallego You need a class in biology. After that work to abolish the death penalty.
1499,,,does florida still have the death penalty?
1500,,c137,opinions on death penalty?
1501,,,@TheSpec So...if the death penalty IS sought he will plead not guilty and put the state and the families through a trial? BULLSHIT.
1502,,,"Wouldn't stop them,but  murders would drop by huge amounts if they knew they would face the death penalty 👌"
1503,,Fly Over Country,"@AGPamBondi do not let that coward #NikolasCruz plea to avoid the death penalty!  If there ever was a case deserving, this is it!"
1504,,"Lakeland, FL",@ShawnAfnf @isabelchequer Yeah he getting death penalty watch
1505,,Texas,@PmL_Ninjutsu So if you skipped the trial. What’s the result for this guy? Death penalty? Prison?
1506,,United States,@FoxNews Death penalty...PERIOD
1507,,San Diego,@TomiLahren Maybe the same logic the right uses to somehow be pro-life and at the same time support the death penalty??
1508,,"California, USA",@KrangTNelson @gotohela All for the death penalty. Not all people deserve to live.
1509,,United States,"@DiamondandSilk His victims didn’t get a choice, he should get the death penalty. He doesn’t deserve a choice."
1510,,United States,@lexxrosso Me too... he pleaded guilty so he won’t receive the death penalty
1511,,,"@chantelcline_21 @843_B Death penalty too easy. He needs to suffffffffer, put him in general population."
1512,,,@billpostmus @brandongroeny Why don't they get the death penalty ?
1513,,W. Booker 📌,@Teezy_TRaw @IamDjAd @xo_sunshinee @Martin00liver @Tre_Bayy_ we getting the death penalty lmaooo.
1514,,East Toronto ,@justinjm1 DEATH PENALTY FAWK YOU MEAN
1515,,,@MJ_Boh_ Yeah and appeals are made that at least right some of the wrong. Same cant be said of a death penalty case thats gone all the way.
1516,,"United States,  MA",@realDonaldTrump WE ARE Bringing the death penalty back for traitors like you.
1517,,,"@FoxNews Give him the death penalty anyway.  If you can't because of existing law, change it!"
1518,,"Polokwane, South Africa","Botswana hangs man convicted of murdering girlfriend,child.Death penalty not abolished at all.
Should our country inherit death penalty??"
1519,,"Surrey, England. ",@AFCBvB1410 @nathessing Don’t agree with death penalty.
1520,,,@armandodkos I think he's setting up mitigating factors for the death penalty.
1521,,"Fayetteville, AR",@chelseadeanne @HaleyyGreer And yet some people are still against the death penalty
1522,,"Texas, USA",@AFROMARVEL @skipsoderquist @FoxNews @RubenGallego @realDonaldTrump We have guns and the death penalty in Texas and we use both.
1523,,,@bodenknights Nothing has been more surer in life than eventual death and that penalty
1524,,,@hunna_kittle @Josh_pinkowski I do agree with you on he does deserve the death penalty though.
1525,,,"@doglab Sickening slow painful torture till the bastard who did this dies,bring back the death penalty"
1526,,South Africa,"I phrased it oddly 
Should pedophiles get the death penalty?"
1527,," Sacramento, CA.  ","Question, is execution still a punishment option for traitors to this country? In most cases I oppose the death penalty."
1528,,United States,@tiffanimeliaxo True. He needs to be tortured first then the death penalty. I don’t feel sorry for him one bit.
1529,,"Maine, USA","@AmandaSVUFan Nope, I think he deserves to be taught in prison that what he did was wrong. The death penalty gives him the easy way out"
1530,,,@CBS6 He gave those kids the death penalty why shouldn't he get it?
1531,,"Bédoin, France",@Evan_McMullin The scale and damage of this treason warrants the death penalty.
1532,,,@BrittMcHenry Idiot you support the death penalty that’s calling the kettle black
1533,,,@APSouthRegion The death penalty should be required.
1534,,"Haverhill, England",We need the death penalty back for extreme cases
1535,,,"one of the reasons I love America is that we still have the death penalty. 

we better fuckin use it on this guy."
1536,,,@nypost Yeah like those 17 people had a choice. The death penalty is what he deserves.
1537,,Dunder mifflin ,@IamAkademiks Shit he’s got is a first degree felony in Texas law. But in the streets it’s called the death penalty.
1538,,annan,@ajc Yeah it’s there job but I bet they are standing there thinking this guy is a dick and hope he gets the death penalty
1539,,"Durant, OK",@OZTENRAY DEATH PENALTY
1540,,"Oklahoma City, OK","There comes an age in every person's life where the phrase ""dude let's start a band"" should get you the death penalty"
1541,,,@axios DEATH PENALTY!!!
1542,,"Louisville, KY",Killers who don't want the death penalty forget that their victims didn't want it in the first place.
1543,,Saw In This Moment 02.06.18 :],"I really hope that Nikolas gets the death penalty, say it’s too harsh, it’s what he deserves."
1544,,Cornwall,"Hard to watch, I am anti death penalty, but always that thought would that change if if it was personal to me 🙁"
1545,,912➡️770,@bubbalopez3 @thekaycilong And nobody gives af about what he’s been through he deserves the death penalty and that’s it
1546,,,@matttraff1999 I don’t agree with the death penalty I should’ve made that clear but I just don’t think he should get a choice
1547,,,@sbasdeo1 @MrRemain That is not an argument. The majority of the electorate would also vote pro death penalty and it would still be wrong.
1548,,Port Coquitlam,@FoxNews bring back the death penalty
1549,,,"@MIRedState Do what Israel does.....with one exception:  Apply the death penalty for those who, despite our best efforts, commit murder."
1550,,"Bremerton, WA","When DT is found guilty of collusion and treason, will the nuts on the right/GOP still support the death penalty? Asking for a friend."
1551,,"Bristol, England",watching videos about the 2009 game against barcelona angers me to death it’s still beyond me how SIX penalty decisions were ignored
1552,,,I am absolutely opposed to the death penalty. My predecessor abolished it in Tibet.
1553,,"Sugarland Run, VA","@sherr_windy @realDonaldTrump It's conspiracy to commit espionage &amp; espionage, federal crimes that carry the death penalty."
1554,,"Sewickley, PA","@Chipper_up Time to send these all these brazen freaks home, give them the NCAA “Death Penalty” no participation for 12 years."
1555,,ad meliora,Wow. I'm learning everyday. So a death penalty actually cost the taxpayers more money than a life imprisonment.
1556,,"Nevada, USA",Death penalty. Don’t let this idiot become another example of getting out of it
1557,,#TrumpTower,@realDonaldTrump Death penalty for Trump!
1558,,,@kron4news Death.   Penalty
1559,,,@BrittMcHenry Not sure I totally agree with that. The same could be said for the death penalty and abortion
1560,,"Somewhere, out there",@BillNigh I suspect the latter. Egged on by an AG who in the ‘90’s advocated the death penalty for second offense marijuana busts.
1561,,,@hidamotes I bet she’s pro death penalty and eats meat
1562,,,"@foxandfriends There shouldn’t be any hints whatsoever, it should be a given that the death penalty should be enacted."
1563,,"ÜT: 37.240437 ,-80.397271",@KSGator15 @ItsRitaaaaaaa @ajc That is cheaper than millions spent on 10 year long death penalty case
1564,,,death penalty is the solution even if it costs tax payers more👋🏽
1565,,,@DaiIyRaps @TheRealTrean Dude will never see the light of day.  I hope Florida has the death penalty
1566,,,@EleanorQuin Could do. I still haven’t heard one good or evidence based argument for the death penalty
1567,,"Pittsburgh, PA",@Crapplefratz They don’t need his guilty plea.  That prosecutor would be insane to take the death penalty off the table.
1568,,San Antonio,"If the Florida shooter wasn’t white people would be demanding the death penalty, not calling him a “mentally ill” child"
1569,,USA,@DG_bolbol Life in prison or death penalty what is wrong with people harming children
1570,,london,"@AyshaRafaele @bbcthree @BBCiPlayer #LifeAndDeathRow I wish the UK had the death penalty  
Good riddance to bad shit"
1571,,"West Palm Beach, FL",@nypost The death penalty is the easy way out. Let him rot in his cell.
1572,,,@FoxNews He dodges the death penalty after inflicting a death penalty on how many ?
1573,,,@KHOU He should get the death penalty.  Why let him cost more?
1574,,Starling City,"In this world nothing can be said to be certain, except death, taxes and A Spurs Penalty #ROCTOT"
1575,,"Portland, OR",I made a comment on a Facebook thread about the death penalty and I'm in for it now.
1576,,,"@DiamondandSilk This is the type of case the death penalty is for. Problem is, years of appeals delay the actual death penalty."
1577,,,"@TChrisNasty_HD they denied his request, its going to be a death penalty case"
1578,,United Kingdom,Do you believe in death penalty?
1579,,Locked behind this wallpaper.,@CTVNews Death penalty it is!!
1580,,,So like does Florida still have the death penalty? I think I may have decided my view on that after this tragedy...
1581,,Jasper Alabama,"@Tommyboyinfla @ajc He's already agreed on a plea deal, no death penalty will be pursued. Justice system is a joke. 17 people need to 🔫 him!"
1582,,,Let cruz suffer in prison..death penalty is the easy way out.
1583,,,@MMNewzz Automatic Death penalty for Cop Killer's
1584,,"Virginia, USA","@PeterSweden7 There is only one solution: The Death Penalty! 
I'm available to mete it out if needed by the weak Sweden Government."
1585,,,@CTVNews Don’t waste tax dollars on this piece of shit.  Death penalty and toss him in a hole
1586,,"26.218466,-80.199001","@wsvn the only right thing here is the death penalty.  not years of legal stuff. he did it no question , he deserves to die"
1587,,new york,@nypost May seek death penalty? is this really a question? This kid planed this and followed it through. We need to do the same.
1588,,"uae, hk, nz",@SethAbramson Death penalty for treason in USA ? Has a sitting US President ever been arrested and jailed ?
1589,,"Bakersfield, CA",Death penalty.  He will murder again
1590,,Lahore. Pakistan,"#HangZainabKillerPublicly
Publically Death Penalty For Rapist &amp; Muderer Of Innocent Childs Is Absolute Punishment.
@KhurramGillanii"
1591,,nyc,people really are still trynna humanize and justify the school shooter. He is GARBAGE he deserves the death penalty
1592,,peaches and traffic ,@Daegyn And none of them seem to know that the death penalty process is generally more expensive than life in prison.
1593,,,@CBSNews How about we find him guilty and give him the Death Penalty. The Appropriate response.
1594,,Spain,"@MissGeorgiakx Dear god, we need life inside and the death penalty, these people know they can walk away after ridiculous sentences"
1595,,"#Drain the swamp,# Fakenews","@Cam29Jones so, we as a country dont use the death penalty anymore.This guy should be swinging the day after his court appearance."
1596,,"Northern France, 1941",@Jameskii The penalty is death
1597,,Arcadia Bay,@KennyKnox trust me you dont want him to have a death penalty
1598,,"New York, NY",@nathessing Motherfucker! Deserves the DEATH PENALTY! Fuck him and his SORRY
1599,,United States,@AmyBonaduce That piece of junk in Florida now wants to plead guilty to avoid the death penalty.
1600,,,@Fiery_Floridian They oppose death penalty for child rapist/murderers.  They hate kids if they don't fit a narrative.
1601,,,@Protect_Wldlife @rickygervais Would rather have the death penalty introduced also so we can hang a few of the bastards  and ban it
1602,,"Oregon, USA","@tarun26atheist ""God"" needs to be given the death penalty."
1603,,,@ArianH1999 Morel deserves the death penalty wallah
1604,,"Glasgow, Scotland.",Ahahahaha. Dele Alli wins a questionable penalty and Rochdale equalise at the death. Spursed it. 2-2.
1605,,"Minneapolis, MN SDVOB",@dbongino The left is pro abortion...yet anti death penalty....I guess it’s all in the timing...
1606,,"Akron, Ohio",@chantelcline_21 @Waves_So_Sick Don't. Don't. DON'T take the death penalty off the table. Fry this bastard!
1607,,"Brooklyn, NY","@RawStory Hypocrite! The death penalty, womenz rights! He’s a jack ass ."
1608,,Kosovo,"@ysfsymn No problem. The death penalty question didn't cross my mind when reading, hence thanks for pointing it out."
1609,,place,"@tyrantbooks @oneloveasshole yeah, i wouldn’t give someone the death penalty for that, only the lunch one"
1610,,Toronto Canada,@CTVNews I thought that the death penalty was being taken off the table if he pleads guilty.
1611,,,"@BBCSport There’s 3 certainties in life. Death, taxes and Spurs getting a penalty"
1612,,,Death and taxes and spurs gaining a penalty there is no God  #ROCTOT
1613,,sydney australia ,@Donsauce death penalty is not the way out bro this guy gonna rot in hell
1614,,,What amazes me is their friends and family staying how the death penalty is barbaric etc. Like them killing someone is ok though. Sickens me
1615,,yerrrrrrr,We should just test new medicines and surgical theories on those who can be tried for the death penalty rather than just killing them
1616,,Rochester NY,"@dnm1031 the end game is life in prison instead of the death penalty,,,fry him"
1617,,,@Rated_COD Its not bad when you realize it's just his attorney trying to make him sound better to avoid death penalty
1618,,WREXHAM  NORTHWALES,@TheSun Denise devastated for ever and him just f***ing about learnt piss all! Death penalty please!
1619,,"Brooklyn, NY",@MissCassie909 Fuck you Kasich! The death penalty? Women’s rights? Smh.
1620,,West of the rockies,"@FoxNews Death Penalty is too good for killers like this!  Belongs in GITMO for life, with other TERRORISTS!"
1621,,,"@reddingsenior @nytimes Yeah, great deterrent that death penalty."
1622,,"Las Cruces, NM",@R4Randall1 This should have the death penalty written all over it.
1623,,"St Louis, MO",Any chance we could bring back the firing squad for Nikolas Cruz’s death penalty? Just sayin...
1624,,,"As if death is a penalty, LOL"
1625,,,@SirGregorResist @KialoHQ Christ Almighty.  Why not the death penalty?  Your fever dreams don't count as evidence.
1626,,United States,@Ghost_Child__ @LilGoat25 I hope they give him the death penalty for real
1627,,"Hobbs, NM",Isn't death the penalty for treason in America? I hope they make a highlight real for when it's Trumps time
1628,,"Gauteng, Mzansi","@bhadela_mbangi Yup. 
No death penalty ever. Just can't validate in any circumstance. @helenprejean"
1629,,snap: megannndf,I don’t believe in the death penalty.
1630,,,I’m glad everybody has come over to my side in being for the death penalty we can all be a right wing death squad together!
1631,,,@cgrueskin Shoulda got death penalty
1632,,,Is the death penalty a justifiable punishment?
1633,,,@DailyCaller Cruz deserves the death penalty. Odds are he wont survive a year in jail.
1634,,,"Idfc if you’re 12,16 or 47 you kill 17 people, automatically a death penalty in my eyes you cunt hope your fucking cat dies bitch"
1635,,"Oxford, England","@simondawkins23 @aarontaylor91 @SkyNewsBreak Because there’s currently no death penalty in the UK, and the US is the closest comparison..."
1636,,,@wsvn If the death penalty isn't applicable in this case it never will be .
1637,,Nottingham,@SkyNews Can’t we bring back the death penalty!
1638,,"Philly, Las Vegas",@football_Kelly Nobody cares what he has to say.    He shoulda got the death penalty for what he did
1639,,"Sitting on the Shitter, Huyton","@LFC_LION Wouldn't argue with you on that one I'd join in and help you, just seen the vid!! I've just never agreed with death penalty."
1640,,"Sheffield, England",If you take the minus offer on chase you deserve the death penalty
1641,,,@marcorubio So you’re coming out against the death penalty then?
1642,,,@talkSPORTDrive @DGoughie @talkSPORT Death penalty
1643,,"Queens, NY",@Education4Libs And why are they not okay with killing convicted murderers? (Death Penalty)
1644,,,Bring back the death penalty for people who take the low offer on the chase.
1645,,,@Bexbel @stephenfry Personally I’d bring back the death penalty for child abuse offences. Bennell I doubt will survive long in prison!
1646,,,@DailyMirror Bring back the death penalty.......
1647,,"Skagway, AK",@NewYorkMehts Death penalty is too kind. Keep him alive and put him in GenPop.
1648,,"Kentucky, USA",@CNN Put him under the jail! Or give him the death penalty!
1649,,"South East, England",Some Americans are so backward. There is no justification for the death penalty #LifeandDeathRow
1650,,,@KamalaHarris Every politician that supports DACA must be arrested and an example made out of them/death penalty!
1651,,htx,So I’m at work listening to this conversation and she feels like he shouldn’t receive the death penalty if he’s proven insane....
1652,,Earth,"@MuhamedSacirbey @DiplomaticallyX There are few things I don’t understand in the US, death penalty is on the top of my list."
1653,,"Johannesburg, ZA🌍",We need death penalty in South Africa in aim to reduce crime in our country straight!!!
1654,,"Lox, CT",Florida shooter should not get the death penalty. Just throw him in gen pop and slide each of the co’s a $20.
1655,,"Winston-Salem, NC",Death Penalty for School Shooters.
1656,,,"@BasedMonitored Bastards, all of them. Death penalty for cop killers."
1657,,,@nypost Fuck off. Deserves the death penalty.
1658,,,School shooter Cruz wants to have death penalty off table. Humm??? I know of 17 people who didn't have a choice!!
1659,,,@AxlRosenberg If the death penalty stop people from killing one another you could say it worked. But it doesn't.
1660,,"England, United Kingdom",@itvnews DEATH PENALTY HE DOESNT DESERVE TO LIVE THE SICK FREEK!!!!!! HE IS NOT HUMAN
1661,,Falkirk ,@stephenfry Why is this person not sentenced to the death penalty? 31 years is not life
1662,,"Florida, USA",@thehill Your political career is facing the death penalty!
1663,,,"@nettagoj People like this don’t get the penalty tbh, death too easy. Prison is where he belong"
1664,,,@TimesNow absolutely ..he should be given ''death penalty''
1665,,"Washington, USA",FLORIDA SHOOTER SHOULD FACE DEATH PENALTY IF ONLY TO DISCOURAGE OTHERS WHO THINKING OF SIMILAR ACTIONS!
1666,,,@AMike4761 Death should be the penalty for pedophiles.
1667,,Tornado Alley,Should #NikolasCruz face the death penalty?  Please RT for maximum responses..
1668,,,I think the Florida shooter should get the death penalty. Are the leftists going to demand he live after what he has done?
1669,,"New Haven, CT",@KD0314 Add Treason to that and maybe he will get the death penalty
1670,,,"@_RebaS That's when I'd be convinced I'm being put on death penalty. I cannot digest either of those.

I'd rather die hungry 😂"
1671,,United States,@thehill If the shooter was mentally ill he may not be a candidate for the death penalty.  But I guess Rubio is judge and jury.
1672,,"Laurel, MD",#NicholasCruz deserves the death penalty. Screw his current mental status.
1673,,"North Port, FL",Death penalty for the snow flake.
1674,,Salford,@jimmymcbride1 because the death penalty is the easy way out
1675,,Thomasville Ga,@SportsGuyLance And death penalty for murderers.
1676,,,@kttk234567 @WashingtonDCTea DEATH penalty for ALL illegals in our country who kill any American PERIOD NO EXCEPTIONS!
1677,,USA,@DailyMailUK All child molesters should get the death penalty.
1678,,Charlotte NC,@fishnbaja1 @thehill @marcorubio I never cease to be amazed that most pro life people are pro death penalty!
1679,,,@thehill Pro gun and pro death penalty.  Tell me again about your position on right to life. Your hypocrisy is mind blowing.
1680,,"Toledo, OH",@XLukaKillianX I'm not usually a proponent of the death penalty but in this case...
1681,,,@thehill Yes because death penalty solves everything.
1682,,"Toledo, OH",@XLukaKillianX This fucker needs a special kind of death penalty. He needs to feel death 17 times and be brought back until the final one.
1683,,nyc,"you shoot up a school, you deserve the death penalty"
1684,,Cork ,31 years not nearly enough of a punishment for Barry Bennell - should get the death penalty for his crimes.
1685,,"Liverpool, England",@AliDawow Na not a crazy guy at all lad he’s a dirty filthy scumbag and needs the death penalty like any beast
1686,,,Any human being who chooses tomatoes over beans should be served the death penalty.... vile🤮
1687,,,@skipshottery @BBCBreaking Cos we don’t have the death penalty here. Fuck off to Saudi Arabia if you want that
1688,,"Maryland, USA",@guardiannews I take that back. Maybe there are some exceptions to my opposition to the death penalty.
1689,,"Scotland, United Kingdom",@twlldun It's really hard to remain against the death penalty when I read something like this. God help his poor victims.
1690,,,@susannareid100 @ITV Death penalty springs to mind
1691,,Manchester,@BBCEngland @NCA_UK 32 years is not long enough. Should bring back death penalty for scum like this
1692,,,"16. At least 1 in 25 people sentenced to the death penalty in the U.S. are innocent.

#BTSARMY #BestFanArmy #iHeartAwards @BTS_twt JOONIE"
1693,,"Massachusetts, USA",@FoxNews The death penalty needs to be re-instated.
1694,,,"@Deborah38260674 @GMA @michaelstrahan Are you seriously defending him? Please just fuck off, this kid deserves the death penalty"
1695,,fl but lowkey a gaming acc,do it again and u shall get da death penaltY
1696,,,"Against the death penalty but then again, an eye for an eye? #deathrow2018"
1697,,,@VIPfootballUK @BBCBreaking @talkSPORTDrive And possibly although not proven a death penalty to poor Gary speed
1698,,˚☾ᵎ┊͙ 𝟏𝟏𝟕𝟖 𝒎 𝒊 𝒍 𝒆 𝒔 ⠀ ⠀ ⠀⠀⠀ ⠀⠀⠀⠀,good morning everyone except nikolas cruz i hope he gets the death penalty
1699,,"Glasgow, Scotland",@FTSx7 I can’t see him living till 85 and your right the death penalty should be reintroduced for certain crimes.
1700,,"San Francisco, USA, Earth, Sol",Downloading Queer Eye on Netflix...in a country that has the death penalty for using Grindr. AMA. 🏳️‍🌈
1701,,,@BasedMonitored Cop killers Should get Death  penalty not celebrated
1702,,"London, England",@GeorgeRen24 What is it with boxing folk desperate for the death penalty? Jesus Christ
1703,,,@ShiteSportsNews A 4 star holiday camp is too good for him. They need to bring back the death penalty
1704,,"Austin, TX",@zerena_hoofs Death penalty
1705,,,"#JiskiLathiUskaBank
This scam won't stop until there is death penalty that is only solution."
1706,,"Los Angeles, CA ",@BasedMonitored That’s disgusting. Cop killers should be given the death penalty....See who applauds then.
1707,,,@bananadocks @irishfoley12 @bishoptjt Except there are protests against the death penalty so 🙄
1708,,,@Eloc42617770 For when the death penalty is justified
1709,,,"If the death penalty is a risk they’re willing to take then they’re beyond help.
Quick, simple, cost effective.
We’d save a fortune.
#Cunts."
1710,,"Maryland, USA","@marcorubio if you’re a catholic, you must oppose the death penalty, or how can you call yourself pro life?"
1711,,"Maryland, USA",@DeFede @marcylauren @marcorubio @CBSMiami I still don’t believe in the death penalty.
1712,,,@BBCBreaking Death penalty should have been given. We’re too soft
1713,,"Florida, USA",@Kimbraov1 @Trumpfan1995 @creepingsharia How about the death penalty and we can save 80k/yr feeding this slimeball.
1714,,"Youngstown, OH","Pam Bondi- you have the proof, do not allow a plea deal. Keep the death penalty on the table."
1715,,,@JacobAWohl Death penalty stops murderers from murdering again
1716,,OPA,"I sincerely hope prosecutors press for the death penalty for Nikolas Cruz, and make an example out of this."
1717,,"Pune, India","We need death penalty for bank scams, it jeopardizes the nation.  China has it. #choksiscam"
1718,,"Freeport, Long Island, NY",I am instantly blocking anyone who calls for the death  penalty for Cruz.
1719,,United States,@PoliticalShort Death penalty for treason.  Done.
1720,,Playing Mr. Toast ,And! I'm brown so is that a death penalty or could I just get deported?
1721,,"Barry, Wales UNITED KINGDOM","@sammie_mara Yes this is why i believe, in the death penalty, and he woul have got it."
1722,,Transient,Nikolas Cruz doesn’t need the death penalty. He needs to go to prison and stay in general population.
1723,,"Charlotte, NC",@Isis_DGAF Man death penalty fuck that
1724,,"NewYork city USA,","PM @narendramodi should introduce a bill in Parliament,finance fradulents should be punished with death penalty 50 more crore wilful default"
1725,,,@fox32news Yes Quick Death Penalty for open and shut cases!!!!
1726,,"Killeen, TX",@BBCBreaking Bring back the death penalty!!
1727,,"San Francisco, CA","CNN 7:37am DEFENSE: SHOOTER WILL PLEAD GUILTY |F. PROSECUTORS DON'T SEEK DEATH PENALTY
SOON: SERVICES TO BEGIN FOR TWO VICTIMS OF..."
1728,,"Richmond, VA",@ABOLISHWELFARE We shoild but she also was arrested for joining ISIS which most het the death penalty for
1729,,"Killeen, TX",@BBCBreaking Bring back the death penalty!!!
1730,,,Lmao what the fuck..  How do judges not see the death penalty on this bum who shot up a school...
1731,,,@talkSPORT Death penalty would be great for this vile excuse for a human being
1732,,,"@aigkenham Jesus sacrificed himself for us by taking the penalty of death...
But was resurrected 3 days later.
Such a great sacrifice."
1733,,Bures,@BBCEssex can they send down a death penalty ? lets hope so
1734,,,"when i'm President, the penalty for Indiscriminate Blocking will be DEATH."
1735,,"London, England",@The42_ie @thejournal_ie Death penalty needs to be introduced for paedophiles.
1736,,"My House, South Wales, U.K",Jail a paedo at the tax payers expense for 32 years. Bring back the death penalty in my opinion.
1737,,"Champaign, IL",I didn't have time to cook French toast sticks in the oven so I microwaved them and honestly I deserve the death penalty for my crimes
1738,,behind the lens,@KHOU That's a federal death penalty case.
1739,,,The Movie 2004 has a lot of my grandma that's been dead for 20 years can hit more 3s than the death penalty.
1740,,"San Antonio, TX",@Carolinehvassar No one should humanize this piece of garbage; death penalty is necessary!
1741,,,@JoeyJacksonEsq @CNN @JohnBerman @HLN @MikeGalanosHLN Do they have the death penalty in Florida
1742,,,@NatashaBertrand @MalcolmNance @politico I don't know. The death penalty seems a bit harsh. Seriously these people are getting due process
1743,,,@mrdanwalker @JohnnyTheNic Death penalty? That’s not too harsh?
1744,,somewhere and everywhere,@POTUSTrumpGear @Education4Libs I bet you believe in the death penalty
1745,,somewhere and everywhere,@billkazuyo @Education4Libs I bet you believe in the death penalty.
1746,,somewhere and everywhere,@Education4Libs I bet you believe in the death penalty....
1747,,,@DuncanBannatyne Would you bring the death penalty back for people like this?! I certainly would
1748,,Barcelona London Aragón,"FYI, Draco was an ancient Greek lawmaker who wanted the death penalty for even minor crimes, hence 'draconian'.

#BigEnglish"
1749,,"New Orleans, LA",Whoever got me sick needs the death penalty
1750,,"Cape Town, South Africa.",Paedophile commits over 100 cases of sexual assault and still gets jail time 😒 should be a straight death penalty
1751,,"London, England",@DailyMirror Fuck ten years! We should bring back the death penalty for these pieces of shit. British Justice sucks #scum
1752,,,@Adam4004 Is the death penalty killing? Yes or no! #5 “Thou shalt not kill.”
1753,,Wrexham,@SkySportsNews Death penalty.
1754,,"Georgia, USA",@FoxNewsSunday @ShuttleCDRKelly I vote no new gun laws enforce the ones we have and death penalty for this type of attack!
1755,,,@SkySportsNews Our justice system is mad.. The guy should get the death penalty. Less than a year for each offence 🙈
1756,,Castle Gormogon,GP @MorlockP What'd Clark do? I assume he got the Twitter death penalty.
1757,,SUSHI IS LIFE,@dncang tehh about death penalty 🤭😂
1758,,,More #antideathpenalty legislation needs to be enacted. The death penalty is barbarism. Death ≠ Justice!
1759,,,"@Adam4004 Would you hate someone who murdered your child, spouse, grandchild? Would you like them to get the death penalty?"
1760,,"South Shields, England",@BBCNews No place in society this is why the death penalty needs brought back for all paedos and terrorists
1761,,"Ann Arbor, MI",@Hirschfeld4VA I'm anti-death penalty in this one. Put him in a pen. General population. Forever.
1762,,"Okc, USA",@isabelchequer There is no excuse for taking other human life. This dude needs the death penalty and swiftly #EyeFourAnEye
1763,,,@FoxNews Stop giving this nut case publicity!  He deserves the death penalty!  He murdered in cold blood innocent students!
1764,,,@ajc Our forgiveness comes ONLY in the form of the death penalty.
1765,,"İstanbul, Türkiye","The gunman: He's willing to plead guilty to avoid death penalty, attorney says @Lola_Banal"
1766,,United States,@AP I’m glad he’s sorry but I’m not sorry he deserves the death penalty. He needs to cease breathing as soon as possible.
1767,,in the shed,@ExpressandStar Death penalty is an obvious answer
1768,,"Orlando, FL",@rjmangus @ABCWorldNews @ABC @ABonTV Yeah he didn't give about killing kids so he and the family that took him in deserve the death penalty
1769,,,I keep waiting for Trump to ask for the death penalty for the Massacre in Florida of those 17 Souls. This is every parent's worst nightmare
1770,,,@richardeldon @jwombatt @DavPadre @nytimes You could easily argue being pro-choice and anti death penalty is as big of a hypocrisy
1771,,,@AP Manipulative people are always sorry afterwards. Means nothing. Death penalty.
1772,,"London, England",@nytimes Is the death penalty applicable in that state?
1773,,,"@sobermarcus no the trial is still going on, they’re saying he’s willing to plead guilty to avoid the death penalty"
1774,,"London, UK",@robesonblogs Bring back the death penalty. This creature doesn't deserve air.
1775,,,Oh you didn't refill the ice tray with water? Death penalty. No choice sorry
1777,,Manderley,"@chasbottom Civilised countries like mine, don't have the death penalty."
1778,,,@TrumpArmyDawn @FoxNews I prefer the death penalty for anyone who murders anyone.  Sentence should be carried out by firing squad!!!
1779,,Global,@realDonaldTrump You can not say that we will go together with rapes. Because rapes = death penalty.
1780,,"Milwaukee, WI",@FoxNews He should get the death penalty mental illness or not
1781,,,@AP He's such a people PLEASER. So let him Please the public and we are sorry we have the death penalty but we have to use it.
1782,,"Athens, GA",@Johnny_Boy_27 to say that the death penalty and more security in schools is the easy answer here is beyond me but u do u
1783,,United States,@winknews Nikolas Cuz deserves the Death Penalty with no appeal
1784,,,@ABC The shooter deserves the death penalty
1785,,India,"#HasiniMurderCase
Dashwanth double murder is rarest of rare case.
Death penalty should be final punishment @ Supreme Court !"
1786,,United States,@queenxkenz I believe he deserves the death penalty he does not deserve to live for what he did at all
1787,,,@ABC7 He should still get the death penalty!
