,label,location,tweet_text
1874,,"Milwaukee, WI",@dj_gswizzle Any restriction on gun ownership violates my 2a rights
1875,,,@SuckMeter Yup cause bump stocks n the NRA are the problem lol. The anti gun people get crazier by the minute when rights aren't taken away.
1876,,Greater Atlanta Area,@smerconish why are the rights of a gun owner more important than the rights of the people students and everyone else
1877,,,@GibbSelleck @nytimes That is a lie....It took gun rights from senior citizens!!! Would not have stopped Florida shooter in any way.
1878,,,"@DanNerdCubed Why should legal gun owners like myself have our rights takien away, ifa mentally ill person commits a crime"
1879,,,Yall bet not let these mfs take our gun rights .
1880,,,"Gun control activists insist, auto weapons are not needed; gun rights activists debate, standards of necessity are subjective."
1881,,Final Destination ,"@SsbmKalvar How about we freeze stadium, ban FoD, and not interfere with my gun rights"
1882,,,@PolitickinB @Cat_astrophe18 @gemmagreene16 @mariamontes915 @sarahchad_ Children’s lives are constitutional. Fuck your gun rights.
1883,,"London, England",Gun rights over human rights #ThingsIdLikeToSeeImpeached
1884,,,@DCdem1163 @FBI And the fact they had no gun rights.
1885,,,@Adam4NY So many people know nothing about guns and the thousands of gun laws that already exist that violate all of our rights
1886,,United States,"How do you feel about states taking gun rights away from medical cannabis users, @billmaher ?"
1887,,,"@RepMarkTakano NRA is a joke I revoked my membership and joined the GOA, the real no compromise gun rights activists."
1888,,"Minnesota, USA",@politico @politico no one from any gun rights group is calling for more gun. Good try demonizing gun rights and gun owners.
1889,,,"Gun control activists insist, ban guns for those on no-fly lists; gun rights activists maintain, standards of necessity are subjective."
1890,,,"@BarackObama People founded America it will take People to change America like gun’s laws, voter rights etc..."
1891,,"Richardson, TX",@kimT9410 @kirchgons @realDonaldTrump Gun rights were put in constitution for a reason.
1892,,"Oklahoma, USA",@scottie_coovert @Sinbaddusnavy @A2AMOI @mmurphy0907 @TomiLahren Gun rights car not
1893,,,@TomiLahren the psychos that are protecting gun ‘rights’ are just as bad as the psychos we see on the news abusing them. facts
1894,,"Baltimore, MD","@Smartymarty66 @MrTangent @boothheather @NRA That dipshit doesn’t care. 
“Muh gun rights are more important than your right to live”"
1895,,"Cleveland Area, OH",@piersmorgan You are precisely right. Every single other right in our bill of rights is limited except this gun right. That must change.
1896,,,"@roughcoat13 Funny how gun rights are always ""compromised"" in one direction, isn't it?"
1897,,"California, USA",@CardsFanTX @Mellecon Another irony is while they ridicule our gun rights their countries continue to restrict their speech.
1898,,Detroit,@FoxNews @TuckerCarlson Making sure someone is mentally stable before giving them a gun is not interference with their gun rights
1899,,,"@devindownhill @briangwm Actually, children’s lives determine what is NECESSARY.  You aren’t fooling anyone. Fuck your gun rights."
1900,,Orlando,"Please, take all my gun rights away. I really don’t give a shit."
1901,,"New York, NY",@Vickie627 @AdamPiersen @ojEY07SrRLWPsRg @cammie8867 @krassenstein @realDonaldTrump Thats not true they took gun rights away in NY.
1902,,"Richmond, VA","Someone saying ""school shootings are just inevitable because my 2A gun rights"" sounds way stupider to me than someone eating Tide Pods, tbh"
1903,,Wilderness of North America,@MATTmane_ Jumped the gun. Sold rights off to the white Man prematurely for the $$$
1904,,,"@hobbit2343 @tae15adams Not to mention, the law makers are older while men, who will go to war over there gun rights 🤷‍♂️, totally different"
1905,,,you white supremacists can shove your fucking gun rights up your flat white ass
1906,,"Medina, TN",@zooie222 @iamurshepard @WilliamNSmith3 You say no matter the cost... are you willing to give up your gun rights? Cause I am not
1907,,,@NBCNews And their guns and gun rights should be taken away. As well as all guns in the home.
1908,,New York,"GOP Logic: 

Abortion? Ban it
Gay Marriage? Ban it
Immigration? Ban it

Gun reform? “We have rights”

#2ndAmendment 
#GunReformNow"
1909,,"Scotland, UK, Christendom ",@TheScotsman I'll take gun rights over the grooming gangs and terrorism
1910,,,"Gun control activists assert, all rights are somewhat limited; gun rights activists debate, standards of necessity are subjective."
1911,,"ÜT: 53.192877,6.006185",@CurmudgeonofLA @wavebyebye0000 @CNN @CNNOpinion the rights of children outway your idiotic right to own a fucking gun. grow up.
1912,,Toronto,@Logogryph @SheilaGunnReid the best recruitment tool gun rights advocates have are left wing policy conventions
1913,,,Priests should all condemn our gun culture from the pulpits Sunday.  It’s a human rights issue. #churchvsstate #RejectTheNRA
1914,,"Kentucky, USA",@hobbycontrarian Christopher Hitchens also supported gun rights. This might be the only area where the brothers actually agree.
1915,,,@MSNBC Lets pray for the victims and the children who sacrificed their lives to protect gun rights and the NRA.
1916,,,@ABC Lets pray for the victims and the children who sacrificed their lives to protect gun rights and the NRA.
1917,,,@CNN Lets pray for the victims and the children who sacrificed their lives to protect gun rights and the NRA.
1918,,,@marcorubio Lets pray for the victims and the children who sacrificed their lives to protect gun rights and the NRA.
1919,,"North Carolina, USA",@GenJohnKelly How much money does the NRA get from Gun Manufacturers? They don't care about rights they care about PROFITS!
1920,,,@realDonaldTrump Lets pray for the victims and the children who sacrificed their lives to protect gun rights and the NRA.
1921,,New Jersey,“It’s not too soon; it’s too late.”  Too late for the children who have died in the conflict over gun rights.
1922,,,"Take away our gun rights? Lol it’s us choosing to kill each other, not the guns 👿"
1923,,"Pennsylvania, USA",@JoeNBC The NRA must elect &amp; support candidates who will view the gun rights issue as a constitutional battle.
1924,,FLA,@marcorubio don't give in to the gun control nuts. Protect our civil rights.
1925,,United States,"@realDonaldTrump You hunters who need to kill deer, do it with a bow. I am sick of your fucking gun rights."
1926,,"Kansas City, MO","@1059KNRS Sorry, I do not listen to people about gun rights who think it’s okay to kill babies."
1927,,"Wisconsin, USA",@TomiLahren They are not rights they are privileges. Not everyone deserves to be able to get a gun.
1928,,Lagos,@FoxNews Gosh! You don’t deserve your licence. This is the dumbest pitch for gun rights I’ve ever heard!
1929,,,"Gun control activists insist, all rights are somewhat limited; gun rights activists respond, standards of necessity are subjective."
1930,,,@MassAGO “Respecting the rights of gun owners?”  What a freaking hypocrite.
1931,,,"Gun control activists declare, ban guns for those on no-fly lists; gun rights activists maintain, self-defense is a human right."
1932,,,Facebook is so fucking toxic everyone is defending gun rights and I'm gonna have a mental breakdown
1933,,Texas,"Gun Rights, Civil Rights &amp; the Right of Self Defense are Personal Rights guaranteed &amp; protected by Law &amp; the United States Constitution."
1934,,,"@ChknSndwchCarl You stick with your gun laws, leave our rights to ride bikes alone."
1935,,,"Gun control activists declare, all rights are somewhat limited; gun rights activists contest, standards of necessity are subjective."
1936,,"St Petersburg, FL",@Johnny_Champagn @CNN ....as long as you don't infringe on the rights of the overwhelming millions and millions of responsible gun owners.
1937,,"Atlanta, GA","Side note: gun rights and laws and what not, what do you really need them for?"
1938,,,@CarleneGarriso6 @draiochta14 An AR-15 is not a military grade weapon. Stop infringing on the rights of responsible gun owners.
1939,,42n x 76w,"@stevenwtodd @NRA I hadn't thought of that. It might be how to short circuit them.
""Blacks demanding their gun rights"""
1940,,The Universe,"@JerkwaterJeff @williamlegate *kids are slaughtered in their school yet again*

""MY GUN RIGHTS!!! WAHHHH!""

That's how."
1941,,"Cassville,wi",@Shareblue Cruz is a block head who's empathy for murdered children is a distant second to antiquated gun rights. #BanAssaultWeapons
1942,,,@_greatbike @JerkwaterJeff @car_nove @williamlegate Gun holders rights are not a priority right now.
1943,,At home by the sea ,@JerkwaterJeff @car_nove @williamlegate Gun Rights don’t overrule human rights
1944,,"Lake Forest, CA","@car_nove @williamlegate We also need our rights protected. I, as a gun owner, should not be punished due to the actions of others."
1945,,,"Gun control activists assert, ban assault weapons; gun rights activists argue, self-defense is a human right."
1946,,Germany,"@Stonekettle What gun rights, exactly, is this man talking about?  We need to start demanding fewer platitudes and more specifics."
1947,,"Alexandria, VA","If good people give up their gun rights, we are supposed to trust THESE people that screwed this up this badly to protect us? What. A. Joke."
1948,,Top Of The World,If Congress treated Gun Control similar to Reproductive Rights we wouldn’t be so bad off.
1949,,,"Gun control activists insist, ban assault weapons; gun rights activists argue, armed citzens are a check on tyranny."
1950,,,"Gun control activists declare, all rights are somewhat limited; gun rights activists maintain, self-defense is a human right."
1951,,,"Gun control activists declare, all rights are somewhat limited; gun rights activists respond, self-defense is a human right."
1952,,,"Gun control activists insist, all rights are somewhat limited; gun rights activists contest, armed citzens are a check on tyranny."
1953,,"happy grass, world",@realDonaldTrump Now you have a backbone &amp; LEAD in changing the rights liberal gun laws.
1954,,Pacific Northwest,"@GordonShuckrow3 Tell them your fine with Democrats losing their gun rights, it generally changes the tone of the conversation."
1955,,,"Gun control activists insist, all rights are somewhat limited; gun rights activists maintain, standards of necessity are subjective."
1956,,,"Gun control activists assert, ban assault weapons; gun rights activists contest, no-fly lists often victimize innocent Americans."
1957,,United Kingdom,@TomiLahren So what you are saying is a gun owner has more rights to own a gun then a child has a right to live.
1958,,"Magliano in Toscana, Toscana",B4 gun control we must have Animal rights
1959,,,Civil Rights in america is a movement managed by The National Gun Association. Their defintion of Gun is the wrong one.
1960,,,"Gun control activists declare, ban assault weapons; gun rights activists maintain, armed citzens are a check on tyranny."
1961,,,"Gun control activists declare, auto weapons are not needed; gun rights activists contest, armed citzens are a check on tyranny."
1962,,"Massachusetts, USA","@SenJohnMcCain Please help Congress pass common sense gun laws. Also, please protect my ADA Civil Rights"
1963,,,"Gun control activists insist, ban assault weapons; gun rights activists argue, no-fly lists often victimize innocent Americans."
1964,,Northwest Arkansas,"@pingu4334 You're advocating for gun control, yes? That is a violation of rights, not a protection of them."
1965,,Avengers Headquarters,Please promptly block me if you support gun rights. I don’t want to deal with your ignorant bullsh*t
1966,,,@realDonaldTrump How bout we do more than pray and work in sensible gun control instead of protecting the rights of the NRA!
1967,,,"Gun control activists assert, ban guns for those on no-fly lists; gun rights activists debate, standards of necessity are subjective."
1968,,,"Gun control activists insist, ban guns for those on no-fly lists; gun rights activists argue, standards of necessity are subjective."
1969,,Canada,@ToddNoebel @alexandraerin @Frialish @FoxNews @SheriffClarke Tell that to the rights of the 17+ dead you filthy gun monger.
1970,,,@MrMitch514 See polls are split and even the propagandist over at cnn realize gun rights would win.
1971,,,"@SenGillibrand Epic fail here Senator - you must denounce your ""gun rights"" past."
1972,,Beds,@TomiLahren Peaceful gun owners dont need assault weapons... and kids right to live more important than rights of right wing militia ?
1973,,"California, USA",@SafetyPinDaily Gun control is not taking away your second amendment rights...the GOP are the best liars
1974,,UK,@TomiLahren Time to put the rights of children ahead of gun fetishists.
1975,,,"Gun control activists declare, ban assault weapons; gun rights activists argue, citizens on watch lists should be charged with crime."
1976,,,@bariweiss @nytopinion How about accurately interpreting it. The decision to open gun ownership and carry rights was nuts.
1977,,"maybe in Gonzales, LA",I can just imagine right wing nut jobs understand that we need better gun rights?
1978,,Arkansas,a big FUCK YOU to those of you who value gun rights over the value of kids not being murdered in their trigonometry class
1979,,United States,"‘Let dreamers stay, no questions asked’  
Take away legal, compliant gun owner rights...,America The Beautiful 🇺🇸"
1980,,"Casa Grande, AZ",if you’re against gun rights unfollow me cause you must be about dumb as hell
1981,,"Inuvik, NT, Canada",@EricBoehlert @NRA Gun sales come as a result of gun rights.
1982,,"Oslo, Norway",Also Jesus doesn’t give a shit about your gun rights. They didn’t have guns back then.
1983,,,@jameshatton0 Not a “disarm the populace” guy but hitler expanded gun rights
1984,,"Portland, ME",@votevets I did not retweet this and disagree Stop adding my name to destroying gun rights Im all for guns
1985,,,"Gun control activists declare, ban guns for those on no-fly lists; gun rights activists debate, armed citzens are a check on tyranny."
1986,,oil city,@adomingo2 @car_nove @DanielNewman Gun rights protect the lives of Americans
1987,,,"@thedailybeast Horse shit.. No gun laws would have prevented this, short of stomping on Americans constitutional rights."
1988,,,Lol usa and their gun rights
1989,,,"Gun control activists assert, auto weapons are not needed; gun rights activists argue, self-defense is a human right."
1990,,,"if your biggest concern after the shooting is whether you'll lose your gun rights or not, you're fucking sick."
1991,,"Adelaide, South Australia",@CNN Thank god Ted is here to protect the second amendment rights of gun wielding nutjobs
1992,,,"Gun control activists assert, all rights are somewhat limited; gun rights activists maintain, armed citzens are a check on tyranny."
1993,,"Gainesville, FL",@jcampe331 @ShaunKing Stereotyping much? PTSD automatically means no gun rights?
1994,,Raleigh,Suggesting that people who care about gun rights don't also care that 17 kids were murdered is really disgusting and dishonest.
1995,,8/22/14,goodnight to everyone except gun rights activists
1996,,,@pantherman45 Where gun rights are more important then lives. Pretty fucked up really
1997,,My Human Suit,Me and a friend on Facebook are teaming up on this guy who’s commenting pro gun rights stuff
1998,,"Wolfsburg, Germany",@Slate Congress has to stop prioritising an angry young mans right to have a gun over the rights of children to be safe at school.
1999,,,"I get gun rights and all, but let’s be real, there is honestly no need to own an assault rifle."
2000,,"Boston, MA",People talk about gun rights like they weren’t established in a time where it took fifteen minutes to load a musket lmao
2001,,,@Jaims25 Are you saying people who want gun rights don’t care about the children dying?
2002,,,@_soohui_ @Pussycat421 @EllenPompeo Owning a gun is in our Bill if Rights.
2003,,,"@Call_Me_Dutch spoke 2 u abt gun rights for medical marijuana patients. Guess it's ok for Cruz to get AR-15, but not a normal person?"
2004,,Florida,"@PiperPerabo Gee, high schoolers walking out of class.  I bet the gun rights kids do that as well.  Anything to get out of class."
2005,,"Good ol' Mumbai, India",@TomiLahren You are trash if you think gun owners rights to bear arms is greater than a child's right to live.
2006,,,"Gun control activists assert, ban assault weapons; gun rights activists respond, non-citizens on watch lists should be kept out of U.S."
2007,,United States,@RealJack They want your gun rights.
2008,,,How insensitive can you be making sure you’re allowed your gun rights when children are dying because of them???
2009,,,"@TechnozoRBLX they lobby for gun rights, they do not lobby for murder

dems defend Hillary so i guess i should blame the dnp?"
2010,,,"Let’s take everyone’s gun rights away because certain human beings don’t know how to be civil, &amp; simply not kill other human beings. 🙃🙃🙃"
2011,,,"@greta Our gun rights, are in jeopardy cause of FBI inacton (conspiracy?)(resist?)"
2012,,Kentucky💋,Thank God for my gun rights. #Protection #ConcealedCarryLicense
2013,,"ÜT: 42.532526,-71.739756","@SenTedCruz $40k+ paid to you by gun rights grouos. A+ rating from #NRA 

You're covered in blood"
2014,,"Newport Beach, CA",@CNN You have got to be kidding. An assault rifle is gun rights. You and your buddies are owned by the NRA
2015,,"Dallas, TX",@TheCyberPunk17 @MaxinePWaters Yep us Texans keeping gun rights safe for the rest of ya lol
2016,,KC metro,"FOAMER MAD, FOAMER SMASH DIPSHIT GUN RIGHTS FETISHISTS.

No, seriously, fuck your guns."
2017,,"Miami, FL","For the record, I've never heard a gun supporter say ""I support gun rights because some text that passed in 1789 told me to""."
2018,,,"Gun control activists insist, ban assault weapons; gun rights activists argue, self-defense is a human right."
2019,,washington state ,@Sam____H please elaborate on how strict gun laws would go about without taking rights
2020,,Ortigas Center,"While the US is debating about gun rights, we, over here are debating whether the word “siomai” really came from the Chinese."
2021,,Texas,I really do wish that evangelical Christians would abstain from the defense of 2nd Amendment gun rights.
2022,,"Washougal, WA",@TomiLahren Who's talking about stripping rights from peaceful gun owners? Dumb bitch!
2023,,,"Wait, maybe ""gun rights"" are only for the guns, otherwise wouldn't they be called ""gun owner rights""? #constitutionalcrisis"
2024,,California,@JayCarney @secupp Well he is a fool. The NRA is the oldest civil rights organization fighting for your constitutional right to own a gun.
2025,,,@HamblinSr I don't want gun rights infringed on don't get me wrong.
2026,,,"@benlandis And I'm not a gun lover, I'm a rights lover"
2027,,,@MrDane1982 Bernie supports common sense gun rights for rural areas enough of this BS about protecting gun industry what a hack job
2028,,,"Gun rights are a classic case of the saying, “a few bad apples spoils the bunch”"
2029,,where the high gays live,So many americans care more about gun rights than they care about their peers. and it hurts. my soul is sad whenever i dare check the news.
2030,,,@NBCNews Gun rights don't trump kids lives!!
2031,,"Seattle, Turtle Island",@charliekirk11 @KayaJones This is a weird lie. The NRA was founded to remove gun rights from African Americans.
2032,,"Chicago, IL",@Poleethman And gun rights
2033,,America's sideburn,Is there a Twitter account that’s just screencaps of people owning gun rights activists online? Because I am there for it
2034,,USA,"Gun rights groups seize on the faults in the data to undermine those arguments and, similarly, present skewed figures of their own."
2035,,"Corona, California",@Franklin_Graham @GovMattBevin Why do Christians like @Franklin_Graham preach about gun rights more than gun violence?
2036,,"Nanaimo, BC",Let’s have a moment of silence for all the teenagers who are willing to lay down their lives for your gun rights. #GunReform
2037,,,I am dumbfounded that half my facebook friends are defending gun rights over a kid's right to make it home alive from school
2038,,pfp belongs to skyglaze on instagram,"not suspicious children. if someone is acting suspicious online or in real life, automatically take tenor gun rights away."
2039,,Belgium,"@thehill ""gun rights""? I need to puke"
2040,,,"Gun control activists insist, auto weapons are not needed; gun rights activists respond, self-defense is a human right."
2041,,"New York City, NY",people really don’t want me to get into politics because I will never shut up so whiteys with pro gun rights need to chill out
2042,,,I'm pretty open minded and I have yet to hear a logical statement supporting gun control/taking away our 2nd amendment rights.
2043,,Work,"@sarahchad_ I would like you to stop trying to take away my rights because you are scared and stupid.

And I don't own a gun."
2044,,,"Why do I support limits on gun rights? 

Because I prefer not to live in the American dystopia that barely limited gun rights have created."
2045,,"Pennsylvania, USA",@KurtSchlichter God damn your selfish gun rights rant !
2046,,,@TomiLahren No one is talking about stripping the rights of peaceful gun owners and you know that. You’re the problem not the solution.
2047,,San Francisco,"@japastu Because there is no profit in your rights, and the gun industry controls the discussion."
2048,,"Florida, USA",@139018e12d18410 Hopefully there's enough of us @NRA supporters who vote here in Florida to keep our gun rights protected.
2049,,D.C. & Philadelphia ,the fact that people ACTUALLY are having debates about gun rights over a child’s safety from gun violence is shameful
2050,,On a rock ,"The NRA doesn't care about your rights, they only care about gun manufacturers bottom lines."
2051,,,@ChancyBing48 @ziallshideaway @BarackObama people like you value your gun rights over the lives of children is pretty pathetic!!!
2052,,,@KurtSchlichter Fuck you and your gun rights!  FUCK YOU!
2053,,,"@IAmSuperTrump 😭
No Gun Control
Criminals will always have Illegal arsenals
Guns Rights are for the Legal Citizen"
2054,,,@Jsher97 @realTomPurcell @chelseahandler Our gun rights are straight from heaven so shut up.
2055,,Alive in Tucson,Actually willing to debate pretty much anything that cusses you to believe your gun rights are THAT important and THAT extensive
2056,,"Albemarle, NC",It’s so sad that people are more interested in protecting their gun rights than children’s lives
2057,,,Lmao everybody has their own solution on these gun rights and if you disagree with them then you must be wrong and a complete idiot.
2058,,United States,@ChrisJZullo Right because gun control and second amendment rights can be compared to children throwing rocks on the playground...#ummmno
2059,,,"@SaysHummingbird Let's form a group to pass out guns to everyone attending any Trump public appearance!

To support gun rights, of course."
2060,,,"Gun control activists assert, all rights are somewhat limited; gun rights activists argue, self-defense is a human right."
2061,,"Calgary, Alberta","@Leonaanoel1 But that's not what gun owners cry out. ""my rights! My civil rights! The amendment!"""
2062,,,@FoxNews @hogangidley45 We lost gun control back in 1977 when a caucus of gun rights radicals took over the NRA.
2063,,,"@PearceDarin @CommandoGirl68 @FoxNews @JudgeJeanine Fort Hood is a gun free zone. Also bill of rights, read it."
2064,,,@realDonaldTrump Senseless gun rights in America making it unsafe for every child and parent.
2065,,,@rusgreim So you’d be OK with restricting gun rights if there were more gun deaths than tobacco deaths?
2066,,,@emiunicornn @wildnestor We have a constitution that specifically protects gun rights not going to happen here
2067,,It Goes To Sleep,@AmorGaia @IdeasOrGTFO @Jancam9 @GJohnston89 @bessbell Gun rights are about all Americans who lawfully own guns and don’t hurt others.
2068,,"Dearborn, MI",Why doesn't the ACLU get the same crap online for defending the rights of gun owners as the NRA does?
2069,,scappoose  oregon USA,@_itsREV_ its a hot button topic in the world about american gun laws and rights.
2070,,,@rudepundit So your solution for the gun problem is to send govt agents with guns to violate Americans Constitutional rights?
2071,,,"@funder They believe gun rights because they are in the pockets of the NRA, bought &amp; paid for"
2072,,,"@robert_lirette @TomWellborn @DLoesch @NRA Owning a gun is not a right, It’s is a personal choice.Rights are free,guns aren’t."
2073,,"New Haven, IN",Everyone comparing gun rights to abortion right are very very illogical
2074,,,@TigersJUK If more people exercise their gun rights the school shooter is shot before a single person dies
2075,,United States,@bot4277 @Maryland4Trump2 @Monet1279 TIL the NRA is a gun store instead of a civil rights advocacy organization
2076,,,Ok I’m all for 2nd amendment rights but how do people not understand that gun control and gun confiscation are two very different things??
2077,,United States,"I WILL NOT BE BULLIED INTO GIVING UP MY GUN RIGHTS, GUN CONTROL IS NOT THE ANSWER!"
2078,,Byzantium,"5/ When push comes to shove, people who say they support gun rights find it hard to maintain that position consistently."
2079,,multifandom| NJ,"this generation is so beautiful

kids fighting for their rights as citizens of the USA and for gun control

we can do the same too"
2080,,"Florida, USA",@cameron_kasky Another voice of misdirection. I hate to say that about the PoUS but it’s true. Received much money from gun rights groups!!
2081,,USA,"Rob Portman, R.OH accepted a $107,727 bribe from gun rights groups."
2082,,,"Gun control activists declare, auto weapons are not needed; gun rights activists argue, no-fly lists often victimize innocent Americans."
2083,,Texas Forever,"Seeing people argue gun laws/rights is making my head hurt, so many people are so misinformed"
2084,,,"Gun control activists assert, ban assault weapons; gun rights activists debate, standards of necessity are subjective."
2085,,Thailand,"@Letthefussout If y'all had your gun rights, that wouldn't have happened! Just playing that sucks man, get his ass!!"
2086,,"Freeland, MI","Instead of just saying gun control, tell us an actual law or policy you want to see that would prevent shootings and not infringe on rights."
2087,,,The solution to mass shootings is NOT giving out more gun rights.
2088,,,"@immrstea @EF517_V2 @jaketapper Why? Gun owners are very passionate about their rights. Gays, same."
2089,,Philadelphia,"If you think your gun rights are more important than the rights of our children to attend school safely, you disgust me. #GunNuts"
2090,,3rd Rock from the Sun,"@sarahchad_ Hell yes‼️Protect lives and not the rights of the mentally deranged and dangerous gun owners‼️

😡😡😡😠😠😠"
2091,,"Los Angeles, CA",@realDonaldTrump On another note mr. president guns don't kill people people kill people thank you for supporting gun rights
2092,,United States,"@Gurdur Unless you consider suspension of gun rights ""bashing"" (I disagree, if so), then I'm not seeing the connection."
2093,,Great State of Texas,@SethMacFarlane I'm very thankful my gun protected me when I needed it. You aren't taking away my rights because of feelings.
2094,,,@larryelder Its a mental health issue and not a gun rights issue...
2095,,"None ya Damn Business, Nub","@Rontildawn Yes.
It is perfectly within my rights, as a law abiding gun owner, to manufacture firearms for my own collection"
2096,,,Wait what how did we manage to turn gun control protests into women’s rights protests
2097,,"Millersburg, Pennsylvania",Unfollowing anyone who thinks people shouldn’t have gun rights 🤷‍♂️
2098,,"Stuttgart, Germany","@DonCabra1 Wow, they’re gun rights were taken away. I have a right. You don’t like it here...move away snowflake"
2099,,Northwest Arkansas,@BCunningham215 Not entirely true. I support both gun rights and universal healthcare.
2100,,,"Gun control activists insist, ban assault weapons; gun rights activists respond, murder from assault rifles decreased after '94 ban ended."
2101,,Detroit,"@charliekirk11  Not about members, but about an org hell bent on protecting gun rights at all costs. So yeah, the @NRA should be blamed."
2102,,behind ememy lines,@AdryEm1 @laps2007 @SenFeinstein @GretaResister Lmao...so will you hold a gun to the doctors head and make them work for *you're* rights?
2103,,,"@NJYankeeGrl @Mike1983NYC @MSNBC Nothing will prevent..especially ""gun laws"".  But things can be done locally without infringing on rights."
2104,,"Los Angeles, California",An ex-boyfriend posted on insta him holding a gun with a caption about his rights to carry. As if I didn’t regret the relationship already
2105,,,@SethMacFarlane Millions of vets have gone through more. And yet most if not all still support gun rights.
2106,,So.lll. US,"Before we look at gun rights,
We should probably talk about breeding rights."
2107,,,"@libertytarian As soon as you ""theoretically"" limit gun ownership rights you create another easy target."
2108,,Texas to Colorado,@teasa1738 I wanted to ram someone's bumper with my car because they had the gun rights sticker. And people kill people sticker.
2109,,,To Republicans gun rights mean more than human life
2110,,"Charleston, SC","@francoarno Overall gun violence is going down, genius. 

Quit trying to take away our inalienable rights."
2111,,philosadelphos,"Gun rights and Slavery are both things of the past and also coincidentally, both are things they’ll stop bringing up"
2112,,NoVa,"An obvious sign of mental illness is believing the rights of your gun more absolute than those of your daughter

#GinControlNow"
2113,,Cleveland,@SenSanders Most Americans strongly support gun rights but I guess to you it’s all about lobbyists.
2114,,,@ChristianShu20 Yes let’s protest individual liberty and civil rights while promoting collective punishment for law-abiding gun owners.
2115,,"Massachusetts, USA","@marcorubio Senator, do you seriously want to intrude upon  survivors off gun violence exercising their First Amendment rights?"
2116,,"bitburg, getting tea",Who cape for gun rights 💆🏻‍♀️
2117,,,"Gun control activists assert, auto weapons are not needed; gun rights activists respond, armed citzens are a check on tyranny."
2118,,"Louisiana, USA",@BetteMidler @JuddApatow You are a liberal idiot! It rights to protect your self! Gun do not kill people do!
2119,,United States,@SenSanders If Republicans in Congress are listening: Do not mess with my gun rights .
2120,,Northwest Arkansas,"The #MarchForOurLives is in fact a march against rights. When people stop pushing for gun control, we can work together on real solutions."
2121,,,@MCMikeSkywalker @SamHarrisOrg @ASH_CloudStrife Many cry “gun control” without even articulating how they’re encroaching on 2A rights
2122,,America's bellybutton ,@backyardprairie @RepDavidYoung I'm giving my money to the NRA so they will back gun rights leaders! Us against you!!
2123,,,Gun rights advocates are trash human beings.
2124,,"New Mexico, USA",@ZachHibshman @jncbooks Prior generations grew up with gun rights and didn't shoot up schools so why is this a gun and not a people problem
2125,,PA,@hitori_aruki @xX_Sw3gZi11a_Xx @martinegallant It's about the right to protect your self and your rights with a gun.
2126,,"Eugene, OR",Calling for an end to gun violence is the new supporting LGBT rights for celebrity public relations.
2127,,"Texas, USA","@stephanierose60 @elisa23204 @ColMorrisDavis @NRA @GOP @AndreBauerSC @CNNSotu Reform is good, taking way Gun Rights is wrong"
2128,,,America restricted gun rights for native Americans and blacks back in the day. That turned out well.
2129,,,"No?

Must be why the NRA and gun rights people went to bat for Philando Castile."
2130,,,@FoxNews @KamalaHarris But she can enjoy a level of pride by trying to yank gun rights from people who never did anything wrong. Please.
2131,,,@Striingerr well he helped pass 2 laws expanding gun rights
2132,,,"Gun control activists insist, auto weapons are not needed; gun rights activists contest, armed citzens are a check on tyranny."
2133,,,@nmussu @Wyatt_Earp_II @TomiLahren Gun owners believe in individual rights. Islam does not. That might have something to do with it.
2134,,,@ron_fournier So Republicans ran on gun rights but are now suppose to change and pass gun control? It is like asking Ds to ban abortion.
2135,,,"Gun control activists assert, ban assault weapons; gun rights activists argue, non-citizens on watch lists should be kept out of U.S."
2136,,please read link byf!,"White trump supporters will always find a way to defend two things:
prohibition of abortion and protection of gun rights"
2137,,,@FreedomGottaAK To be honest I wish Canada had the same gun rights as America.
2138,,,"@finres Tho could make miltary service mandatory like Swiss do.  If Wash out, no gun rights."
2139,,Glasgow,"@newcreations111 @realDonaldTrump [Citation needed]
Besides, if they were really democrats, you'd be baying for them to lose gun rights."
2140,,United States,Let's infringe on Hollwood's Gun Movies first amendment rights before infringing my second amendment rights.
2141,,"Massachusetts, USA",@SenFeinstein But you can go to war and fire a gun at 18. 18 is the age of majority. Stop restricting the rights of law abiding citizens
2142,,,@GoFundGod Having stricter gun laws won't erase the 2nd amendment off the bill of rights
2143,,,"@realDonaldTrump Please someone who apposes gun rights, answer me this. Guns become illegal tomorrow  specifically ar's, now what?"
2144,,"Ohio, USA",@MEL2AUSA @ArizonaKayte They do have those rights and more. It requires and FBI/BCI background check to buy a gun.
2145,,Michigan,"Gun control from a moral standpoint is a blatent violation of basic fundamental rights, and from a practical standpoint doesn't work"
2146,,,@Batt3B @littlekim @KurtSchlichter For gun control.. which is just regulation.. idk how that’s taking our rights away
2147,,"Bay Area, CA",@cnnbrk Enough is enough!  It’s time to put people’s lives ahead of gun rights.
2148,,"Toronto, Ontario",Crazy that the next revolution in gun rights won't be because of politicians but rather kids who just don't wanna die going to school
2149,,,"Gun control activists assert, ban assault weapons; gun rights activists debate, citizens on watch lists should be charged with crime."
2150,,"Bend, OR",@MattSmith1776 @scrowder So your gun rights come from your god but students rights to not be killed at school by a gunman do not? Got it.
2151,,los angeles,@CarmineSabia @ScottPresler @JackPosobiec Wow... that’s all you can offer. That shows gun rights are toast in near future.
2152,,YOUniverse,Americans are falling right into our governments trap. Gun control? Really? That’ll be the day we lose ALL our rights.
